frame_idx,handedness,lm0_x,lm0_y,lm1_x,lm1_y,lm2_x,lm2_y,lm3_x,lm3_y,lm4_x,lm4_y,lm5_x,lm5_y,lm6_x,lm6_y,lm7_x,lm7_y,lm8_x,lm8_y,lm9_x,lm9_y,lm10_x,lm10_y,lm11_x,lm11_y,lm12_x,lm12_y,lm13_x,lm13_y,lm14_x,lm14_y,lm15_x,lm15_y,lm16_x,lm16_y,lm17_x,lm17_y,lm18_x,lm18_y,lm19_x,lm19_y,lm20_x,lm20_y,gesture
220,left,0.0,0.0,0.3333333333333333,-0.009009009009009009,0.6126126126126126,0.15315315315315314,0.8378378378378378,0.3333333333333333,0.954954954954955,0.4864864864864865,0.32432432432432434,0.6126126126126126,0.6936936936936937,0.7747747747747747,0.7657657657657657,0.6126126126126126,0.7297297297297297,0.46846846846846846,0.1891891891891892,0.6756756756756757,0.5405405405405406,0.7297297297297297,0.6126126126126126,0.5675675675675675,0.5855855855855856,0.46846846846846846,0.11711711711711711,0.6666666666666666,0.3963963963963964,0.7567567567567568,0.4954954954954955,0.6396396396396397,0.4774774774774775,0.5225225225225225,0.08108108108108109,0.6396396396396397,0.2072072072072072,0.8558558558558559,0.3063063063063063,0.954954954954955,0.36036036036036034,1.0,1
220,right,0.0,0.0,-0.35507246376811596,0.10144927536231885,-0.6159420289855072,0.2971014492753623,-0.7898550724637681,0.4420289855072464,-0.927536231884058,0.5942028985507246,-0.4420289855072464,0.7391304347826086,-0.6956521739130435,0.855072463768116,-0.7753623188405797,0.6956521739130435,-0.7608695652173914,0.6086956521739131,-0.3115942028985507,0.7246376811594203,-0.5434782608695652,0.8623188405797102,-0.644927536231884,0.7753623188405797,-0.6376811594202898,0.6811594202898551,-0.21014492753623187,0.6739130434782609,-0.34057971014492755,0.8405797101449275,-0.427536231884058,0.8840579710144928,-0.4420289855072464,0.8840579710144928,-0.14492753623188406,0.6231884057971014,-0.2246376811594203,0.8188405797101449,-0.2753623188405797,0.9202898550724637,-0.30434782608695654,1.0,1
240,left,0.0,0.0,0.34782608695652173,0.021739130434782608,0.6630434782608695,0.20652173913043478,0.8913043478260869,0.41304347826086957,1.0,0.5760869565217391,0.2608695652173913,0.7934782608695652,0.6847826086956522,0.9891304347826086,0.8043478260869565,0.7934782608695652,0.782608695652174,0.6413043478260869,0.11956521739130435,0.8478260869565217,0.5434782608695652,0.9456521739130435,0.6630434782608695,0.7391304347826086,0.6521739130434783,0.5869565217391305,0.05434782608695652,0.8152173913043478,0.43478260869565216,0.8586956521739131,0.5652173913043478,0.7282608695652174,0.5760869565217391,0.5978260869565217,0.05434782608695652,0.7717391304347826,0.30434782608695654,0.8260869565217391,0.40217391304347827,0.7608695652173914,0.43478260869565216,0.6739130434782609,0
240,right,0.0,0.0,-0.3146853146853147,0.09090909090909091,-0.5524475524475524,0.2937062937062937,-0.7132867132867133,0.46153846153846156,-0.8391608391608392,0.6223776223776224,-0.35664335664335667,0.6923076923076923,-0.5734265734265734,0.8181818181818182,-0.6713286713286714,0.7272727272727273,-0.7132867132867133,0.6713286713286714,-0.23776223776223776,0.6783216783216783,-0.4125874125874126,0.7902097902097902,-0.5104895104895105,0.7622377622377622,-0.5384615384615384,0.7062937062937062,-0.16083916083916083,0.6293706293706294,-0.2937062937062937,0.7762237762237763,-0.3916083916083916,0.7622377622377622,-0.4405594405594406,0.7342657342657343,-0.1258741258741259,0.5804195804195804,-0.1888111888111888,0.7902097902097902,-0.23776223776223776,0.9020979020979021,-0.2727272727272727,1.0,1
260,left,0.0,0.0,0.10576923076923077,0.3076923076923077,0.18269230769230768,0.5961538461538461,0.2980769230769231,0.8269230769230769,0.41346153846153844,1.0,0.125,0.7788461538461539,0.3557692307692308,0.9519230769230769,0.5288461538461539,0.9615384615384616,0.6538461538461539,0.9038461538461539,0.22115384615384615,0.7115384615384616,0.47115384615384615,0.8653846153846154,0.6057692307692307,0.7884615384615384,0.6826923076923077,0.6634615384615384,0.3076923076923077,0.6442307692307693,0.5096153846153846,0.7788461538461539,0.625,0.7115384615384616,0.6730769230769231,0.6057692307692307,0.375,0.5865384615384616,0.5288461538461539,0.7115384615384616,0.625,0.7019230769230769,0.6826923076923077,0.6826923076923077,0
260,right,0.0,0.0,-0.3203125,0.2109375,-0.4609375,0.4921875,-0.578125,0.734375,-0.703125,0.9140625,-0.203125,0.734375,-0.3671875,0.96875,-0.5546875,1.0,-0.6796875,0.96875,-0.0859375,0.7109375,-0.2890625,0.9453125,-0.5,0.9609375,-0.65625,0.90625,-0.046875,0.6484375,-0.2109375,0.8671875,-0.40625,0.8828125,-0.5546875,0.828125,-0.046875,0.5703125,-0.15625,0.7265625,-0.296875,0.734375,-0.40625,0.6796875,0
280,left,0.0,0.0,0.30927835051546393,0.18556701030927836,0.5051546391752577,0.4948453608247423,0.6597938144329897,0.7731958762886598,0.8144329896907216,1.0,0.21649484536082475,0.9072164948453608,0.6391752577319587,1.0,0.8247422680412371,0.865979381443299,0.865979381443299,0.7422680412371134,0.18556701030927836,0.845360824742268,0.5876288659793815,0.9072164948453608,0.8041237113402062,0.7525773195876289,0.9072164948453608,0.5876288659793815,0.1958762886597938,0.7525773195876289,0.5567010309278351,0.7938144329896907,0.7422680412371134,0.6597938144329897,0.845360824742268,0.5257731958762887,0.20618556701030927,0.6804123711340206,0.5154639175257731,0.7010309278350515,0.6494845360824743,0.5876288659793815,0.711340206185567,0.4948453608247423,0
280,right,0.0,0.0,-0.30952380952380953,0.18253968253968253,-0.49206349206349204,0.5,-0.6587301587301587,0.7380952380952381,-0.8650793650793651,0.8888888888888888,-0.29365079365079366,0.8809523809523809,-0.5873015873015873,1.0,-0.7857142857142857,0.9523809523809523,-0.9285714285714286,0.8968253968253969,-0.18253968253968253,0.8492063492063492,-0.5158730158730159,0.8968253968253969,-0.753968253968254,0.8492063492063492,-0.9365079365079365,0.753968253968254,-0.12698412698412698,0.753968253968254,-0.42857142857142855,0.7936507936507936,-0.6587301587301587,0.7619047619047619,-0.8492063492063492,0.6984126984126984,-0.11904761904761904,0.6507936507936508,-0.35714285714285715,0.6904761904761905,-0.5238095238095238,0.6666666666666666,-0.6666666666666666,0.626984126984127,0
300,left,0.0,0.0,0.38181818181818183,0.0,0.7,0.2,0.9,0.39090909090909093,1.0,0.509090909090909,0.39090909090909093,0.7181818181818181,0.7363636363636363,0.8454545454545455,0.7909090909090909,0.6545454545454545,0.7454545454545455,0.5454545454545454,0.23636363636363636,0.7636363636363637,0.5909090909090909,0.8,0.6727272727272727,0.6181818181818182,0.6363636363636364,0.509090909090909,0.15454545454545454,0.7363636363636363,0.4818181818181818,0.7454545454545455,0.5727272727272728,0.6090909090909091,0.5636363636363636,0.509090909090909,0.10909090909090909,0.6909090909090909,0.36363636363636365,0.7181818181818181,0.44545454545454544,0.6272727272727273,0.44545454545454544,0.5363636363636364,0
300,right,0.0,0.0,-0.4013605442176871,0.1292517006802721,-0.673469387755102,0.35374149659863946,-0.8503401360544217,0.5170068027210885,-1.0,0.6666666666666666,-0.4217687074829932,0.7346938775510204,-0.6190476190476191,0.8435374149659864,-0.7278911564625851,0.7891156462585034,-0.7891156462585034,0.7346938775510204,-0.2653061224489796,0.7142857142857143,-0.42857142857142855,0.8231292517006803,-0.54421768707483,0.8095238095238095,-0.6054421768707483,0.782312925170068,-0.14965986394557823,0.6394557823129252,-0.2789115646258503,0.7482993197278912,-0.3945578231292517,0.7414965986394558,-0.46938775510204084,0.7142857142857143,-0.08843537414965986,0.564625850340136,-0.19047619047619047,0.6598639455782312,-0.272108843537415,0.6666666666666666,-0.32653061224489793,0.6598639455782312,0
320,left,0.0,0.0,0.35294117647058826,-0.058823529411764705,0.6722689075630253,0.058823529411764705,0.8823529411764706,0.19327731092436976,1.0,0.31092436974789917,0.4789915966386555,0.5882352941176471,0.8067226890756303,0.7058823529411765,0.865546218487395,0.5378151260504201,0.8319327731092437,0.42016806722689076,0.3277310924369748,0.6470588235294118,0.6218487394957983,0.6974789915966386,0.7142857142857143,0.5630252100840336,0.6974789915966386,0.47058823529411764,0.23529411764705882,0.6218487394957983,0.46218487394957986,0.6722689075630253,0.5798319327731093,0.6218487394957983,0.6134453781512605,0.5630252100840336,0.18487394957983194,0.5798319327731093,0.35294117647058826,0.6554621848739496,0.4369747899159664,0.6302521008403361,0.4789915966386555,0.5882352941176471,0
320,right,0.0,0.0,-0.3825503355704698,0.08053691275167785,-0.7114093959731543,0.2483221476510067,-0.9060402684563759,0.37583892617449666,-0.9798657718120806,0.4899328859060403,-0.4429530201342282,0.7516778523489933,-0.7315436241610739,0.8523489932885906,-0.785234899328859,0.6711409395973155,-0.738255033557047,0.5503355704697986,-0.2550335570469799,0.7583892617449665,-0.5637583892617449,0.785234899328859,-0.6308724832214765,0.6040268456375839,-0.5973154362416108,0.4697986577181208,-0.12080536912751678,0.7114093959731543,-0.3825503355704698,0.7718120805369127,-0.48322147651006714,0.6442953020134228,-0.48322147651006714,0.5033557046979866,-0.026845637583892617,0.6442953020134228,-0.15436241610738255,0.8523489932885906,-0.2684563758389262,0.9463087248322147,-0.33557046979865773,1.0,1
340,left,0.0,0.0,0.38461538461538464,0.019230769230769232,0.6730769230769231,0.2403846153846154,0.875,0.47115384615384615,1.0,0.6442307692307693,0.3557692307692308,0.7211538461538461,0.7692307692307693,0.875,0.8557692307692307,0.7019230769230769,0.8173076923076923,0.5865384615384616,0.22115384615384615,0.7788461538461539,0.625,0.8173076923076923,0.7019230769230769,0.6346153846153846,0.6730769230769231,0.5288461538461539,0.15384615384615385,0.75,0.5192307692307693,0.7596153846153846,0.5865384615384616,0.6153846153846154,0.5576923076923077,0.5096153846153846,0.14423076923076922,0.7115384615384616,0.4326923076923077,0.7307692307692307,0.4807692307692308,0.6153846153846154,0.4423076923076923,0.5288461538461539,0
340,right,0.0,0.0,-0.40268456375838924,0.18791946308724833,-0.7181208053691275,0.40268456375838924,-0.9060402684563759,0.5369127516778524,-1.0,0.6644295302013423,-0.48322147651006714,0.8456375838926175,-0.7651006711409396,0.8456375838926175,-0.87248322147651,0.7181208053691275,-0.912751677852349,0.6442953020134228,-0.3288590604026846,0.8456375838926175,-0.6040268456375839,0.7986577181208053,-0.7248322147651006,0.6912751677852349,-0.7583892617449665,0.5771812080536913,-0.2080536912751678,0.7718120805369127,-0.42953020134228187,0.7785234899328859,-0.5369127516778524,0.6778523489932886,-0.5906040268456376,0.5570469798657718,-0.1342281879194631,0.6845637583892618,-0.28859060402684567,0.7181208053691275,-0.3825503355704698,0.6711409395973155,-0.42953020134228187,0.6040268456375839,0
360,left,0.0,0.0,0.3333333333333333,-0.0392156862745098,0.6274509803921569,0.08823529411764706,0.8627450980392157,0.28431372549019607,1.0,0.47058823529411764,0.3627450980392157,0.6470588235294118,0.7941176470588235,0.8235294117647058,0.9019607843137255,0.696078431372549,0.8921568627450981,0.6176470588235294,0.23529411764705882,0.7549019607843137,0.696078431372549,0.8333333333333334,0.7941176470588235,0.6470588235294118,0.7549019607843137,0.5098039215686274,0.18627450980392157,0.7647058823529411,0.6078431372549019,0.803921568627451,0.7058823529411765,0.6568627450980392,0.6862745098039216,0.5294117647058824,0.20588235294117646,0.7352941176470589,0.5,0.7745098039215687,0.5980392156862745,0.6764705882352942,0.6078431372549019,0.5882352941176471,0
360,right,0.0,0.0,-0.4014084507042254,0.1056338028169014,-0.7535211267605634,0.2746478873239437,-0.9577464788732394,0.43661971830985913,-1.0,0.5492957746478874,-0.5070422535211268,0.7887323943661971,-0.795774647887324,0.8943661971830986,-0.8661971830985915,0.7323943661971831,-0.8450704225352113,0.5985915492957746,-0.323943661971831,0.8309859154929577,-0.6197183098591549,0.8309859154929577,-0.6901408450704225,0.6690140845070423,-0.676056338028169,0.5422535211267606,-0.19014084507042253,0.7816901408450704,-0.44366197183098594,0.795774647887324,-0.5211267605633803,0.6690140845070423,-0.5211267605633803,0.5422535211267606,-0.09859154929577464,0.7112676056338029,-0.2887323943661972,0.7464788732394366,-0.36619718309859156,0.6619718309859155,-0.3873239436619718,0.5704225352112676,0
380,left,0.0,0.0,0.2033898305084746,0.11864406779661017,0.3983050847457627,0.2711864406779661,0.576271186440678,0.4152542372881356,0.7288135593220338,0.5169491525423728,0.2542372881355932,0.5932203389830508,0.4576271186440678,0.788135593220339,0.5847457627118644,0.8983050847457628,0.6694915254237288,1.0,0.2457627118644068,0.576271186440678,0.4661016949152542,0.7288135593220338,0.6101694915254238,0.7796610169491526,0.7033898305084746,0.8050847457627118,0.2542372881355932,0.5338983050847458,0.4830508474576271,0.6186440677966102,0.6271186440677966,0.5847457627118644,0.7288135593220338,0.5508474576271186,0.2711864406779661,0.5,0.4491525423728814,0.5508474576271186,0.5677966101694916,0.5254237288135594,0.652542372881356,0.4830508474576271,
380,right,0.0,0.0,-0.3851851851851852,0.1111111111111111,-0.7185185185185186,0.31851851851851853,-0.9333333333333333,0.5037037037037037,-1.0,0.6444444444444445,-0.4888888888888889,0.8148148148148148,-0.7777777777777778,0.9259259259259259,-0.9111111111111111,0.8148148148148148,-0.9703703703703703,0.7333333333333333,-0.31851851851851853,0.837037037037037,-0.6222222222222222,0.8592592592592593,-0.7481481481481481,0.7555555555555555,-0.8,0.6592592592592592,-0.2,0.7851851851851852,-0.4740740740740741,0.8,-0.6,0.7185185185185186,-0.6666666666666666,0.6222222222222222,-0.1259259259259259,0.7037037037037037,-0.34074074074074073,0.7407407407407407,-0.45925925925925926,0.6888888888888889,-0.5259259259259259,0.6074074074074074,
400,left,0.0,0.0,0.11450381679389313,0.16030534351145037,0.19083969465648856,0.35877862595419846,0.25190839694656486,0.5267175572519084,0.3511450381679389,0.6412213740458015,0.16030534351145037,0.5725190839694656,0.3053435114503817,0.7709923664122137,0.3969465648854962,0.9007633587786259,0.4732824427480916,1.0,0.17557251908396945,0.5343511450381679,0.29770992366412213,0.7099236641221374,0.40458015267175573,0.8244274809160306,0.4961832061068702,0.9083969465648855,0.21374045801526717,0.4732824427480916,0.3816793893129771,0.5572519083969466,0.5190839694656488,0.549618320610687,0.6335877862595419,0.5343511450381679,0.24427480916030533,0.4122137404580153,0.40458015267175573,0.4580152671755725,0.4961832061068702,0.45038167938931295,0.5725190839694656,0.42748091603053434,0
400,right,0.0,0.0,-0.3933333333333333,0.14666666666666667,-0.6666666666666666,0.3933333333333333,-0.86,0.56,-1.0,0.6866666666666666,-0.4066666666666667,0.7466666666666667,-0.64,0.8266666666666667,-0.74,0.74,-0.78,0.6666666666666666,-0.24666666666666667,0.74,-0.48,0.7133333333333334,-0.5933333333333334,0.62,-0.6333333333333333,0.52,-0.12666666666666668,0.66,-0.3333333333333333,0.6666666666666666,-0.44,0.5866666666666667,-0.5,0.49333333333333335,-0.06666666666666667,0.5733333333333334,-0.23333333333333334,0.6,-0.32666666666666666,0.56,-0.38666666666666666,0.4866666666666667,0
420,left,0.0,0.0,0.08270676691729323,0.12030075187969924,0.16541353383458646,0.3157894736842105,0.24812030075187969,0.48872180451127817,0.3458646616541353,0.6390977443609023,0.15037593984962405,0.5789473684210527,0.2706766917293233,0.7894736842105263,0.3533834586466165,0.9097744360902256,0.42857142857142855,1.0,0.18796992481203006,0.5338345864661654,0.3609022556390977,0.6917293233082706,0.48120300751879697,0.6842105263157895,0.556390977443609,0.6390977443609023,0.24060150375939848,0.48872180451127817,0.40601503759398494,0.6090225563909775,0.5037593984962406,0.5338345864661654,0.5714285714285714,0.45112781954887216,0.2857142857142857,0.44360902255639095,0.44360902255639095,0.518796992481203,0.5112781954887218,0.46616541353383456,0.5488721804511278,0.41353383458646614,0
420,right,0.0,0.0,-0.3795620437956204,0.1678832116788321,-0.635036496350365,0.43795620437956206,-0.8394160583941606,0.6277372262773723,-1.0,0.7591240875912408,-0.38686131386861317,0.8029197080291971,-0.7153284671532847,0.9197080291970803,-0.8175182481751825,0.9124087591240876,-0.8394160583941606,0.948905109489051,-0.2116788321167883,0.7883211678832117,-0.5620437956204379,0.8029197080291971,-0.656934306569343,0.6715328467153284,-0.656934306569343,0.5547445255474452,-0.11678832116788321,0.6934306569343066,-0.41605839416058393,0.7226277372262774,-0.5109489051094891,0.6058394160583942,-0.5182481751824818,0.48175182481751827,-0.058394160583941604,0.5912408759124088,-0.2846715328467153,0.6277372262773723,-0.3795620437956204,0.5474452554744526,-0.41605839416058393,0.45255474452554745,0
440,right,0.0,0.0,-0.33532934131736525,0.10179640718562874,-0.5748502994011976,0.3413173652694611,-0.7005988023952096,0.5209580838323353,-0.6946107784431138,0.6407185628742516,-0.3772455089820359,0.6287425149700598,-0.592814371257485,0.7844311377245509,-0.6826347305389222,0.8982035928143712,-0.7245508982035929,1.0,-0.20958083832335328,0.6287425149700598,-0.46706586826347307,0.6467065868263473,-0.5209580838323353,0.5269461077844312,-0.5029940119760479,0.4491017964071856,-0.10778443113772455,0.562874251497006,-0.33532934131736525,0.5808383233532934,-0.39520958083832336,0.47904191616766467,-0.38922155688622756,0.40119760479041916,-0.05389221556886228,0.47305389221556887,-0.23952095808383234,0.48502994011976047,-0.2934131736526946,0.41916167664670656,-0.2934131736526946,0.3473053892215569,0
460,right,0.0,0.0,-0.3816793893129771,0.3053435114503817,-0.5572519083969466,0.6259541984732825,-0.648854961832061,0.8473282442748091,-0.7022900763358778,1.0,-0.2900763358778626,0.9007633587786259,-0.6183206106870229,1.0,-0.8091603053435115,0.9389312977099237,-0.9312977099236641,0.8778625954198473,-0.183206106870229,0.9007633587786259,-0.5572519083969466,0.9618320610687023,-0.7480916030534351,0.816793893129771,-0.8396946564885496,0.6641221374045801,-0.1450381679389313,0.8320610687022901,-0.48091603053435117,0.916030534351145,-0.6641221374045801,0.7862595419847328,-0.7557251908396947,0.6183206106870229,-0.1450381679389313,0.7480916030534351,-0.3893129770992366,0.8396946564885496,-0.5267175572519084,0.7709923664122137,-0.6030534351145038,0.648854961832061,
480,right,0.0,0.0,-0.391304347826087,0.2753623188405797,-0.5869565217391305,0.6086956521739131,-0.7101449275362319,0.8333333333333334,-0.855072463768116,1.0,-0.2826086956521739,0.8623188405797102,-0.5144927536231884,0.8840579710144928,-0.6521739130434783,0.7681159420289855,-0.7101449275362319,0.6811594202898551,-0.12318840579710146,0.8188405797101449,-0.41304347826086957,0.7971014492753623,-0.572463768115942,0.6739130434782609,-0.6666666666666666,0.5362318840579711,-0.021739130434782608,0.717391304347826,-0.2826086956521739,0.6811594202898551,-0.4492753623188406,0.572463768115942,-0.5507246376811594,0.4420289855072464,0.036231884057971016,0.5942028985507246,-0.17391304347826086,0.6086956521739131,-0.30434782608695654,0.5579710144927537,-0.39855072463768115,0.4782608695652174,
500,right,0.0,0.0,-0.4230769230769231,0.23846153846153847,-0.676923076923077,0.5461538461538461,-0.8538461538461538,0.7538461538461538,-1.0,0.9153846153846154,-0.35384615384615387,0.8307692307692308,-0.6615384615384615,0.8076923076923077,-0.8076923076923077,0.6538461538461539,-0.8615384615384616,0.5384615384615384,-0.19230769230769232,0.7769230769230769,-0.5538461538461539,0.6846153846153846,-0.7307692307692307,0.5230769230769231,-0.8076923076923077,0.35384615384615387,-0.09230769230769231,0.6615384615384615,-0.4230769230769231,0.5769230769230769,-0.6076923076923076,0.45384615384615384,-0.7076923076923077,0.2923076923076923,-0.03076923076923077,0.5384615384615384,-0.2923076923076923,0.5153846153846153,-0.4230769230769231,0.45384615384615384,-0.5230769230769231,0.36153846153846153,
520,right,0.0,0.0,-0.4154929577464789,0.15492957746478872,-0.6830985915492958,0.4225352112676056,-0.8591549295774648,0.6126760563380281,-1.0,0.7464788732394366,-0.4225352112676056,0.7323943661971831,-0.7112676056338029,0.6197183098591549,-0.8098591549295775,0.4507042253521127,-0.823943661971831,0.33098591549295775,-0.2676056338028169,0.7183098591549296,-0.5985915492957746,0.5492957746478874,-0.7183098591549296,0.36619718309859156,-0.7535211267605634,0.19014084507042253,-0.16901408450704225,0.6338028169014085,-0.4788732394366197,0.49295774647887325,-0.6126760563380281,0.3380281690140845,-0.6690140845070423,0.16901408450704225,-0.1056338028169014,0.5352112676056338,-0.34507042253521125,0.47183098591549294,-0.4507042253521127,0.3873239436619718,-0.5140845070422535,0.28169014084507044,
540,left,0.0,0.0,0.27927927927927926,-0.12612612612612611,0.5855855855855856,-0.09009009009009009,0.8288288288288288,-0.018018018018018018,1.0,0.05405405405405406,0.5675675675675675,0.43243243243243246,0.9099099099099099,0.45045045045045046,0.9279279279279279,0.2882882882882883,0.8648648648648649,0.18018018018018017,0.45045045045045046,0.5135135135135135,0.7477477477477478,0.4864864864864865,0.7927927927927928,0.32432432432432434,0.7567567567567568,0.21621621621621623,0.36036036036036034,0.4954954954954955,0.6126126126126126,0.46846846846846846,0.6666666666666666,0.34234234234234234,0.6396396396396397,0.24324324324324326,0.3153153153153153,0.4594594594594595,0.5135135135135135,0.45045045045045046,0.5495495495495496,0.36936936936936937,0.5225225225225225,0.2882882882882883,
